Car_url,Year,Make,Model,Fuel_type,Price,Kms_Driven,Transmission,Address,City,Down_payment_amount,Loan_amount,Interest_rate_annual,Tenure_months,Emi
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-uppal-2013/24040897/,2013,Maruti,Swift,petrol,320000,51000,manual,"Uppal, Hyderabad",Hyderabad,64000,256000,9.5,60,5376
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/sportz-12-kukatpally-2017/22882255/,2017,Hyundai,Elite i20,petrol,438999,120000,manual,"Kukatpally, Hyderabad",Hyderabad,87799,351200,9.5,60,7376
https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-o-10-sce-edition-hafeezpet-2018/24259373/,2018,Renault,Kwid,petrol,279000,53500,manual,"Hafeezpet, Hyderabad",Hyderabad,55800,223200,9.5,60,4688
https://www.spinny.com/buy-used-cars/hyderabad/datsun/redi-go/a-kukatpally-2019/24450414/,2019,Datsun,Redi-GO,petrol,249000,49500,manual,"Kukatpally, Hyderabad",Hyderabad,49800,199200,9.5,60,4184
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/eeco/5-str-with-achtr-kukatpally-2019/25978841/,2019,Maruti,Eeco,petrol,462000,14000,manual,"Kukatpally, Hyderabad",Hyderabad,92400,369600,9.5,60,7762
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/sportz-14-crdi-uppal-2017/24409219/,2017,Hyundai,Elite i20,diesel,512000,108500,manual,"Uppal, Hyderabad",Hyderabad,102400,409600,9.5,60,8602
https://www.spinny.com/buy-used-cars/hyderabad/toyota/urban-cruiser-hyryder/g-neodrive-kukatpally-2022/22970850/,2022,Toyota,Urban Cruiser Hyryder,petrol,1111000,46000,manual,"Kukatpally, Hyderabad",Hyderabad,222200,888800,9.5,60,18666
https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tivct-uppal-2016/25270640/,2016,Ford,EcoSport,petrol,572000,43500,manual,"Uppal, Hyderabad",Hyderabad,114400,457600,9.5,60,9610
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/vxi-uppal-2022/24963939/,2022,Maruti,Alto 800,petrol,332000,29500,manual,"Uppal, Hyderabad",Hyderabad,66400,265600,9.5,60,5578
https://www.spinny.com/buy-used-cars/hyderabad/honda/wr-v/vx-mt-petrol-hafeezpet-2022/26125661/,2022,Honda,WR-V,petrol,781000,12500,manual,"Hafeezpet, Hyderabad",Hyderabad,156200,624800,9.5,60,13122
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/16-sx-opt-vtvt-kukatpally-2018/23214614/,2018,Hyundai,Creta,petrol,913000,50500,manual,"Kukatpally, Hyderabad",Hyderabad,182600,730400,9.5,60,15340
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/xuv700/ax7-petrol-mt-7-str-kukatpally-2024/24768217/,2024,Mahindra,XUV700,petrol,1953000,17500,manual,"Kukatpally, Hyderabad",Hyderabad,390600,1562400,9.5,60,32813
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i10/magna-12-kappa2-uppal-2011/23997268/,2011,Hyundai,i10,petrol,216000,70000,manual,"Uppal, Hyderabad",Hyderabad,43200,172800,9.5,60,3629
https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/savvy-pro-15-turbo-cvt-kukatpally-2023/21531122/,2023,MG,Hector,petrol,1784000,47500,automatic,"Kukatpally, Hyderabad",Hyderabad,356800,1427200,9.5,60,29974
https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxt-10-turbo-mt-dual-tone-kukatpally-2021/24055264/,2021,Renault,Kiger,petrol,584000,47000,manual,"Kukatpally, Hyderabad",Hyderabad,116800,467200,9.5,60,9812
https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xza-plus-amt-petrol-uppal-2018/22091452/,2018,Tata,Nexon,petrol,630000,116500,automatic,"Uppal, Hyderabad",Hyderabad,126000,504000,9.5,60,10585
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/alpha-automatic-hafeezpet-2021/24837745/,2021,Maruti,Baleno,petrol,640000,89500,automatic,"Hafeezpet, Hyderabad",Hyderabad,128000,512000,9.5,60,10753
https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/super-15-petrol-kukatpally-2020/22173978/,2020,MG,Hector,petrol,1032000,45500,manual,"Kukatpally, Hyderabad",Hyderabad,206400,825600,9.5,60,17339
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/brezza/zxi-at-kukatpally-2022/22771253/,2022,Maruti,Brezza,petrol,999000,28500,automatic,"Kukatpally, Hyderabad",Hyderabad,199800,799200,9.5,60,16785
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/tuv300/t4-plus-uppal-2018/24677651/,2018,Mahindra,TUV300,diesel,596000,95000,manual,"Uppal, Hyderabad",Hyderabad,119200,476800,9.5,60,10014
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/s-presso/vxi-plus-kukatpally-2023/24416793/,2023,Maruti,S-Presso,petrol,405999,33000,manual,"Kukatpally, Hyderabad",Hyderabad,81199,324800,9.5,60,6821
https://www.spinny.com/buy-used-cars/hyderabad/renault/triber/rxz-easyr-amt-uppal-2024/23956404/,2024,Renault,Triber,petrol,771000,19500,automatic,"Uppal, Hyderabad",Hyderabad,154200,616800,9.5,60,12954
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/s-cross/alpha-13-hafeezpet-2018/22854142/,2018,Maruti,S-Cross,diesel,712000,106500,manual,"Hafeezpet, Hyderabad",Hyderabad,142400,569600,9.5,60,11963
https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-cvt-petrol-kukatpally-2022/22321670/,2022,Honda,City,petrol,975000,88500,automatic,"Kukatpally, Hyderabad",Hyderabad,195000,780000,9.5,60,16381
https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/polo/highline-plus-10l-tsi-uppal-2020/25098865/,2020,Volkswagen,Polo,petrol,580000,126000,manual,"Uppal, Hyderabad",Hyderabad,116000,464000,9.5,60,9745
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/zeta-automatic-hafeezpet-2021/23956283/,2021,Maruti,Baleno,petrol,547000,118000,automatic,"Hafeezpet, Hyderabad",Hyderabad,109400,437600,9.5,60,9190
https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/sv-petrol-kukatpally-2016/23460312/,2016,Honda,Jazz,petrol,386000,113500,manual,"Kukatpally, Hyderabad",Hyderabad,77200,308800,9.5,60,6485
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ignis/zeta-12-mt-uppal-2023/23105332/,2023,Maruti,Ignis,petrol,573000,20500,manual,"Uppal, Hyderabad",Hyderabad,114600,458400,9.5,60,9627
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/xcent/sx-at-12-o-uppal-2014/22949032/,2014,Hyundai,Xcent,petrol,413999,55500,automatic,"Uppal, Hyderabad",Hyderabad,82799,331200,9.5,60,6956
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vdi-uppal-2013/24011711/,2013,Maruti,Swift,diesel,338000,84000,manual,"Uppal, Hyderabad",Hyderabad,67600,270400,9.5,60,5679
https://www.spinny.com/buy-used-cars/hyderabad/tata/zest/xt-petrol-kukatpally-2015/22403084/,2015,Tata,Zest,petrol,327000,83000,manual,"Kukatpally, Hyderabad",Hyderabad,65400,261600,9.5,60,5494
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ignis/zeta-12-mt-hafeezpet-2022/23417950/,2022,Maruti,Ignis,petrol,501000,36000,manual,"Hafeezpet, Hyderabad",Hyderabad,100200,400800,9.5,60,8418
https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/15-v-cvt-diesel-kukatpally-2018/24558989/,2018,Honda,Amaze,diesel,592000,108000,automatic,"Kukatpally, Hyderabad",Hyderabad,118400,473600,9.5,60,9946
https://www.spinny.com/buy-used-cars/hyderabad/skoda/kushaq/ambition-10l-tsi-at-kukatpally-2021/20501074/,2021,Skoda,Kushaq,petrol,978999,111500,automatic,"Kukatpally, Hyderabad",Hyderabad,195799,783200,9.5,60,16449
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/scorpio-n/z8-l-diesel-at-2wd-7-str-kukatpally-2023/23744317/,2023,Mahindra,Scorpio N,diesel,2071000,49500,automatic,"Kukatpally, Hyderabad",Hyderabad,414200,1656800,9.5,60,34796
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/zdi-amt-kukatpally-2018/23984405/,2018,Maruti,Swift,diesel,587000,90000,automatic,"Kukatpally, Hyderabad",Hyderabad,117400,469600,9.5,60,9862
https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/style-15l-tsi-dsg-kukatpally-2022/20623063/,2022,Skoda,Slavia,petrol,1396000,37500,automatic,"Kukatpally, Hyderabad",Hyderabad,279200,1116800,9.5,60,23455
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-k10/vxi-kukatpally-2011/26045128/,2011,Maruti,Alto K10,petrol,194000,26500,manual,"Kukatpally, Hyderabad",Hyderabad,38800,155200,9.5,60,3259
https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/duratorq-diesel-exi-14-uppal-2013/20509094/,2013,Ford,Figo,diesel,222000,135000,manual,"Uppal, Hyderabad",Hyderabad,44400,177600,9.5,60,3730
https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/titanium-15l-tdci-uppal-2017/22617576/,2017,Ford,EcoSport,diesel,465000,149000,manual,"Uppal, Hyderabad",Hyderabad,93000,372000,9.5,60,7813
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-uppal-2019/22707451/,2019,Maruti,Alto 800,petrol,237000,63000,manual,"Uppal, Hyderabad",Hyderabad,47400,189600,9.5,60,3982
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/s-cross/zeta-13-uppal-2018/25081210/,2018,Maruti,S-Cross,diesel,742000,70500,manual,"Uppal, Hyderabad",Hyderabad,148400,593600,9.5,60,12467
https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/style-10l-tsi-at-kukatpally-2022/22596613/,2022,Skoda,Slavia,petrol,1155000,61500,automatic,"Kukatpally, Hyderabad",Hyderabad,231000,924000,9.5,60,19406
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-15-vtvt-ivt-uppal-2022/23967860/,2022,Hyundai,Verna,petrol,1011999,34000,automatic,"Uppal, Hyderabad",Hyderabad,202399,809600,9.5,60,17003
https://www.spinny.com/buy-used-cars/hyderabad/skoda/kushaq/style-10l-tsi-at-kukatpally-2022/21634261/,2022,Skoda,Kushaq,petrol,1205000,36500,automatic,"Kukatpally, Hyderabad",Hyderabad,241000,964000,9.5,60,20246
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/brezza/zxi-plus-kukatpally-2023/22055521/,2023,Maruti,Brezza,petrol,1056000,36500,manual,"Kukatpally, Hyderabad",Hyderabad,211200,844800,9.5,60,17742
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ciaz/zeta-14-at-uppal-2018/19615208/,2018,Maruti,Ciaz,petrol,579000,96000,automatic,"Uppal, Hyderabad",Hyderabad,115800,463200,9.5,60,9728
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/dzire/vdi-amt-uppal-2019/25851318/,2019,Maruti,Dzire,diesel,557000,74500,automatic,"Uppal, Hyderabad",Hyderabad,111400,445600,9.5,60,9358
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/dzire/zdi-amt-kukatpally-2017/24588154/,2017,Maruti,Dzire,diesel,609000,69500,automatic,"Kukatpally, Hyderabad",Hyderabad,121800,487200,9.5,60,10232
https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-plus-diesel-uppal-2022/23727643/,2022,Tata,Altroz,diesel,792000,51000,manual,"Uppal, Hyderabad",Hyderabad,158400,633600,9.5,60,13307
https://www.spinny.com/buy-used-cars/hyderabad/kia/sonet/htk-plus-15-kukatpally-2022/23918676/,2022,Kia,Sonet,diesel,869999,59500,manual,"Kukatpally, Hyderabad",Hyderabad,173999,696000,9.5,60,14617
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/brezza/zxi-plus-uppal-2022/22373122/,2022,Maruti,Brezza,petrol,915000,61000,manual,"Uppal, Hyderabad",Hyderabad,183000,732000,9.5,60,15373
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-12-uppal-2017/21030970/,2017,Hyundai,Elite i20,petrol,476000,88500,manual,"Uppal, Hyderabad",Hyderabad,95200,380800,9.5,60,7998
https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/style-15l-tsi-at-kukatpally-2022/20263645/,2022,Skoda,Slavia,petrol,1258000,78500,automatic,"Kukatpally, Hyderabad",Hyderabad,251600,1006400,9.5,60,21136
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/scorpio-n/z8-l-diesel-at-2wd-7-str-kukatpally-2023/22757859/,2023,Mahindra,Scorpio N,diesel,1946000,43500,automatic,"Kukatpally, Hyderabad",Hyderabad,389200,1556800,9.5,60,32696
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/16-sx-plus-uppal-2016/23398349/,2016,Hyundai,Creta,diesel,743000,98500,manual,"Uppal, Hyderabad",Hyderabad,148600,594400,9.5,60,12484
https://www.spinny.com/buy-used-cars/hyderabad/tata/tiago/xt-hafeezpet-2021/25287349/,2021,Tata,Tiago,petrol,448000,66500,manual,"Hafeezpet, Hyderabad",Hyderabad,89600,358400,9.5,60,7527
https://www.spinny.com/buy-used-cars/hyderabad/honda/amaze/12-vx-at-ivtec-hafeezpet-2013/19840347/,2013,Honda,Amaze,petrol,392000,93500,automatic,"Hafeezpet, Hyderabad",Hyderabad,78400,313600,9.5,60,6586
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zdi-amt-kukatpally-2018/25022693/,2018,Maruti,Vitara Brezza,diesel,723000,75500,automatic,"Kukatpally, Hyderabad",Hyderabad,144600,578400,9.5,60,12147
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/brezza/zxi-at-dual-tone-kukatpally-2022/20897216/,2022,Maruti,Brezza,petrol,990000,37500,automatic,"Kukatpally, Hyderabad",Hyderabad,198000,792000,9.5,60,16633
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift-dzire/lxi-12-bsiv-kukatpally-2011/24155040/,2011,Maruti,Swift Dzire,petrol,235000,89000,manual,"Kukatpally, Hyderabad",Hyderabad,47000,188000,9.5,60,3948
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/alcazar/signature-o-6-str-15-petrol-dct-kukatpally-2023/20867436/,2023,Hyundai,Alcazar,petrol,1835000,29500,automatic,"Kukatpally, Hyderabad",Hyderabad,367000,1468000,9.5,60,30831
https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xza-plus-o-uppal-2022/24410123/,2022,Tata,Nexon,petrol,918000,14500,automatic,"Uppal, Hyderabad",Hyderabad,183600,734400,9.5,60,15424
https://www.spinny.com/buy-used-cars/hyderabad/skoda/rapid/monte-carlo-15-tdi-mt-hafeezpet-2019/17296974/,2019,Skoda,Rapid,diesel,712000,118500,manual,"Hafeezpet, Hyderabad",Hyderabad,142400,569600,9.5,60,11963
https://www.spinny.com/buy-used-cars/hyderabad/kia/carens/luxury-plus-15-diesel-at-7-str-uppal-2022/25019954/,2022,Kia,Carens,diesel,1454000,50500,automatic,"Uppal, Hyderabad",Hyderabad,290800,1163200,9.5,60,24429
https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/titanium15-tdci-20192020-kukatpally-2019/22307478/,2019,Ford,Figo,diesel,475000,121500,manual,"Kukatpally, Hyderabad",Hyderabad,95000,380000,9.5,60,7981
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/alpha-at-petrol-kukatpally-2018/20565636/,2018,Maruti,Baleno,petrol,526000,117000,automatic,"Kukatpally, Hyderabad",Hyderabad,105200,420800,9.5,60,8838
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-k10/vxi-kukatpally-2011/25009912/,2011,Maruti,Alto K10,petrol,192000,26500,manual,"Kukatpally, Hyderabad",Hyderabad,38400,153600,9.5,60,3226
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/asta-12-kappa-vtvt-o-hafeezpet-2015/22107500/,2015,Hyundai,Grand i10,petrol,353000,114000,manual,"Hafeezpet, Hyderabad",Hyderabad,70600,282400,9.5,60,5931
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/celerio/zxi-plus-uppal-2024/24456770/,2024,Maruti,Celerio,petrol,523000,27000,manual,"Uppal, Hyderabad",Hyderabad,104600,418400,9.5,60,8787
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/16-sx-at-kukatpally-2020/23288470/,2020,Hyundai,Creta,diesel,1106000,75500,automatic,"Kukatpally, Hyderabad",Hyderabad,221200,884800,9.5,60,18582
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/xuv700/ax5-diesel-mt-7-str-uppal-2025/25092778/,2025,Mahindra,XUV700,diesel,2042000,17500,manual,"Uppal, Hyderabad",Hyderabad,408400,1633600,9.5,60,34309
https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-opt-hafeezpet-2018/23330600/,2018,Renault,Kwid,petrol,326000,42500,automatic,"Hafeezpet, Hyderabad",Hyderabad,65200,260800,9.5,60,5477
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i10/sportz-12-kappa2-uppal-2011/25173758/,2011,Hyundai,i10,petrol,258000,19500,manual,"Uppal, Hyderabad",Hyderabad,51600,206400,9.5,60,4335
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/zeta-12-at-uppal-2018/21002896/,2018,Maruti,Baleno,petrol,501000,121000,automatic,"Uppal, Hyderabad",Hyderabad,100200,400800,9.5,60,8418
https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-opt-uppal-2018/21964466/,2018,Renault,Kwid,petrol,302000,61500,automatic,"Uppal, Hyderabad",Hyderabad,60400,241600,9.5,60,5074
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/sportz-12-kukatpally-2018/22469182/,2018,Hyundai,Elite i20,petrol,484000,95000,manual,"Kukatpally, Hyderabad",Hyderabad,96800,387200,9.5,60,8132
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-uppal-2016/21510858/,2016,Maruti,Swift,petrol,388000,81500,manual,"Uppal, Hyderabad",Hyderabad,77600,310400,9.5,60,6519
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r-10/vxi-amt-uppal-2017/21647045/,2017,Maruti,Wagon R 1.0,petrol,348000,84500,automatic,"Uppal, Hyderabad",Hyderabad,69600,278400,9.5,60,5847
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/vxi-uppal-2015/20627018/,2015,Maruti,Alto 800,petrol,224000,95000,manual,"Uppal, Hyderabad",Hyderabad,44800,179200,9.5,60,3764
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i10/era-11-irde2-uppal-2014/24643661/,2014,Hyundai,i10,petrol,268000,45000,manual,"Uppal, Hyderabad",Hyderabad,53600,214400,9.5,60,4503
https://www.spinny.com/buy-used-cars/hyderabad/skoda/octavia/20l-style-tdi-at-kukatpally-2018/13634908/,2018,Skoda,Octavia,diesel,1208000,122000,automatic,"Kukatpally, Hyderabad",Hyderabad,241600,966400,9.5,60,20296
https://www.spinny.com/buy-used-cars/hyderabad/ford/figo-aspire/titanium15-tdci-hafeezpet-2015/18395492/,2015,Ford,Figo Aspire,diesel,387000,106500,manual,"Hafeezpet, Hyderabad",Hyderabad,77400,309600,9.5,60,6502
https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-o-uppal-2021/22594769/,2021,Nissan,Magnite,petrol,623000,69000,manual,"Uppal, Hyderabad",Hyderabad,124600,498400,9.5,60,10467
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/zdi-kukatpally-2012/23422318/,2012,Maruti,Swift,diesel,375000,94000,manual,"Kukatpally, Hyderabad",Hyderabad,75000,300000,9.5,60,6301
https://www.spinny.com/buy-used-cars/hyderabad/honda/elevate/zx-15-petrol-mt-kukatpally-2023/20812110/,2023,Honda,Elevate,petrol,1368000,9500,manual,"Kukatpally, Hyderabad",Hyderabad,273600,1094400,9.5,60,22984
https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/highline-10-tsi-mt-kukatpally-2024/23794763/,2024,Volkswagen,Taigun,petrol,1212000,9000,manual,"Kukatpally, Hyderabad",Hyderabad,242400,969600,9.5,60,20363
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/scorpio/s7-kukatpally-2022/21878668/,2022,Mahindra,Scorpio,diesel,1384000,53000,manual,"Kukatpally, Hyderabad",Hyderabad,276800,1107200,9.5,60,23253
https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-15-petrol-cvt-kukatpally-2021/23112611/,2021,MG,Hector,petrol,1345000,48500,automatic,"Kukatpally, Hyderabad",Hyderabad,269000,1076000,9.5,60,22598
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ritz/vxi-bsiv-uppal-2014/17835093/,2014,Maruti,Ritz,petrol,243000,110000,manual,"Uppal, Hyderabad",Hyderabad,48600,194400,9.5,60,4083
https://www.spinny.com/buy-used-cars/hyderabad/mahindra/thar/lx-hard-top-diesel-at-kukatpally-2023/23910132/,2023,Mahindra,Thar,diesel,1433000,44000,automatic,"Kukatpally, Hyderabad",Hyderabad,286600,1146400,9.5,60,24077
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i10/sportz-12-kappa2-hafeezpet-2011/19430744/,2011,Hyundai,i10,petrol,229000,97000,manual,"Hafeezpet, Hyderabad",Hyderabad,45800,183200,9.5,60,3848
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/magna-plus-12-hafeezpet-2020/24714212/,2020,Hyundai,Elite i20,petrol,463999,97000,manual,"Hafeezpet, Hyderabad",Hyderabad,92799,371200,9.5,60,7796
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/16-sx-at-vtvt-kukatpally-2018/21708793/,2018,Hyundai,Creta,petrol,899000,74000,automatic,"Kukatpally, Hyderabad",Hyderabad,179800,719200,9.5,60,15105
https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-at-kukatpally-2023/23607872/,2023,Volkswagen,Taigun,petrol,1318000,27000,automatic,"Kukatpally, Hyderabad",Hyderabad,263600,1054400,9.5,60,22144
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/16-sx-at-kukatpally-2019/23494142/,2019,Hyundai,Creta,diesel,1000000,91500,automatic,"Kukatpally, Hyderabad",Hyderabad,200000,800000,9.5,60,16801
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r-10/vxi-amt-kukatpally-2017/22059610/,2017,Maruti,Wagon R 1.0,petrol,323000,119000,automatic,"Kukatpally, Hyderabad",Hyderabad,64600,258400,9.5,60,5427
https://www.spinny.com/buy-used-cars/hyderabad/honda/wr-v/vx-ivtec-petrol-cng-outside-fitted-uppal-2019/18825030/,2019,Honda,WR-V,cng,676000,46500,manual,"Uppal, Hyderabad",Hyderabad,135200,540800,9.5,60,11358
https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/highline-10-tsi-at-kukatpally-2023/24489316/,2023,Volkswagen,Taigun,petrol,1005000,47500,automatic,"Kukatpally, Hyderabad",Hyderabad,201000,804000,9.5,60,16885
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zxi-plus-at-dual-tone-hafeezpet-2022/21160889/,2022,Maruti,Vitara Brezza,petrol,949000,51500,automatic,"Hafeezpet, Hyderabad",Hyderabad,189800,759200,9.5,60,15945
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-o-at-diesel-kukatpally-2025/24035860/,2025,Hyundai,Creta,diesel,1578000,80500,automatic,"Kukatpally, Hyderabad",Hyderabad,315600,1262400,9.5,60,26513
https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-opt-kukatpally-2019/21071822/,2019,Renault,Kwid,petrol,304000,59000,manual,"Kukatpally, Hyderabad",Hyderabad,60800,243200,9.5,60,5108
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-kukatpally-2016/21267659/,2016,Maruti,Alto 800,petrol,211000,90000,manual,"Kukatpally, Hyderabad",Hyderabad,42200,168800,9.5,60,3545
https://www.spinny.com/buy-used-cars/hyderabad/ford/ecosport/trend-15l-tdci-uppal-2017/21466564/,2017,Ford,EcoSport,diesel,475000,131000,manual,"Uppal, Hyderabad",Hyderabad,95000,380000,9.5,60,7981
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/baleno/alpha-12-uppal-2017/23803916/,2017,Maruti,Baleno,petrol,459000,68000,manual,"Uppal, Hyderabad",Hyderabad,91800,367200,9.5,60,7712
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/new-santro-11/sportz-executive-cng-kukatpally-2021/22020764/,2021,Hyundai,New Santro 1.1,petrol+cng,505999,46500,manual,"Kukatpally, Hyderabad",Hyderabad,101199,404800,9.5,60,8502
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/sportz-12-kappa-vtvt-kukatpally-2019/20470426/,2019,Hyundai,Grand i10,petrol,395000,119000,manual,"Kukatpally, Hyderabad",Hyderabad,79000,316000,9.5,60,6637
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-kukatpally-2012/19412817/,2012,Maruti,Swift,petrol,328000,62500,manual,"Kukatpally, Hyderabad",Hyderabad,65600,262400,9.5,60,5511
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift/vxi-kukatpally-2016/21053901/,2016,Maruti,Swift,petrol,390000,82500,manual,"Kukatpally, Hyderabad",Hyderabad,78000,312000,9.5,60,6553
https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-12-kukatpally-2016/16903248/,2016,Hyundai,Elite i20,petrol,451999,128500,manual,"Kukatpally, Hyderabad",Hyderabad,90399,361600,9.5,60,7594
https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/polo/highline12l-d-kukatpally-2014/23624149/,2014,Volkswagen,Polo,diesel,367000,145000,manual,"Kukatpally, Hyderabad",Hyderabad,73400,293600,9.5,60,6166
https://www.spinny.com/buy-used-cars/hyderabad/ford/figo/duratorq-diesel-titanium-14-hafeezpet-2012/16213086/,2012,Ford,Figo,diesel,222000,103500,manual,"Hafeezpet, Hyderabad",Hyderabad,44400,177600,9.5,60,3730
https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10l-rxt-o-amt-sce-kukatpally-2020/21256211/,2020,Renault,Kwid,petrol,294000,101000,automatic,"Kukatpally, Hyderabad",Hyderabad,58800,235200,9.5,60,4940
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/swift-dzire/automatic-uppal-2013/24755728/,2013,Maruti,Swift Dzire,petrol,362000,43000,automatic,"Uppal, Hyderabad",Hyderabad,72400,289600,9.5,60,6082
https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zdi-amt-kukatpally-2018/19904966/,2018,Maruti,Vitara Brezza,diesel,654000,125000,automatic,"Kukatpally, Hyderabad",Hyderabad,130800,523200,9.5,60,10988
